No,sec,Time,Julabo_ex_pv(°C),Pressure(Pa),P_slope,,,Weight(g),W_slope,,,Interval
 20 , 337375.812 ,07:31:30,31.20,968830,,,,7.982150,,,0.000030,/300sec
 20 , 337675.531 ,07:36:30,31.22,969150,,,,7.981370,,,0.000030,/300sec
 20 , 337975.781 ,07:41:30,31.23,969364,,,,7.980680,,,0.000030,/300sec
 20 , 338275.984 ,07:46:31,31.22,969577,,,,7.980020,,,0.000030,/300sec
 20 , 338575.609 ,07:51:30,31.22,969791,,,,7.979430,,,0.000030,/300sec
 20 , 338875.297 ,07:56:30,31.22,969791,,,,7.978900,,,0.000030,/300sec
 20 , 339175.484 ,08:01:30,31.23,970005,,,,7.978380,,,0.000030,/300sec
 20 , 339475.375 ,08:06:30,31.23,970111,222.377,>=,35.000,7.977890,-0.0007109,>=,0.000030,/300sec
 20 , 339775.562 ,08:11:30,31.22,970218,189.360,>=,35.000,7.977450,-0.0006430,>=,0.000030,/300sec
 20 , 340075.484 ,08:16:30,31.22,970325,167.996,>=,35.000,7.977040,-0.0005892,>=,0.000030,/300sec
 20 , 340375.422 ,08:21:30,31.22,970539,155.372,>=,35.000,7.976650,-0.0005438,>=,0.000030,/300sec
 20 , 340675.844 ,08:26:31,31.22,970645,141.777,>=,35.000,7.976250,-0.0005057,>=,0.000030,/300sec
 20 , 340975.609 ,08:31:30,31.21,970645,129.153,>=,35.000,7.975900,-0.0004725,>=,0.000030,/300sec
 20 , 341275.859 ,08:36:31,31.21,970752,119.442,>=,35.000,7.975570,-0.0004421,>=,0.000030,/300sec
 20 , 341575.859 ,08:41:31,31.21,970966,118.471,>=,35.000,7.975260,-0.0004154,>=,0.000030,/300sec
 20 , 341875.719 ,08:46:30,31.21,970966,116.529,>=,35.000,7.974960,-0.0003912,>=,0.000030,/300sec
 20 , 342175.484 ,08:51:30,31.20,970966,103.905,>=,35.000,7.974690,-0.0003675,>=,0.000030,/300sec
 20 , 342475.422 ,08:56:30,31.20,971073,97.108,>=,35.000,7.974440,-0.0003454,>=,0.000030,/300sec
 20 , 342775.703 ,09:01:30,31.20,971180,91.281,>=,35.000,7.974190,-0.0003255,>=,0.000030,/300sec
 20 , 343076.016 ,09:06:31,31.20,971286,86.426,>=,35.000,7.973940,-0.0003073,>=,0.000030,/300sec
 20 , 343375.797 ,09:11:30,31.19,971286,77.686,>=,35.000,7.973720,-0.0002895,>=,0.000030,/300sec
 20 , 343675.562 ,09:16:30,31.18,971286,71.860,>=,35.000,7.973550,-0.0002706,>=,0.000030,/300sec
 20 , 343975.953 ,09:21:31,31.18,971393,69.918,>=,35.000,7.973340,-0.0002549,>=,0.000030,/300sec
 20 , 344275.875 ,09:26:31,31.18,971500,66.033,>=,35.000,7.973160,-0.0002400,>=,0.000030,/300sec
 20 , 344575.984 ,09:31:31,31.17,971393,55.351,>=,35.000,7.972990,-0.0002259,>=,0.000030,/300sec
 20 , 344875.562 ,09:36:30,31.16,971500,55.351,>=,35.000,7.972820,-0.0002130,>=,0.000030,/300sec
 20 , 345175.937 ,09:41:31,31.16,971500,50.496,>=,35.000,7.972670,-0.0002011,>=,0.000030,/300sec
 20 , 345475.328 ,09:46:30,31.16,971607,45.641,>=,35.000,7.972530,-0.0001895,>=,0.000030,/300sec
 20 , 345776.141 ,09:51:31,31.15,971607,40.785,>=,35.000,7.972370,-0.0001791,>=,0.000030,/300sec
 20 , 346075.484 ,09:56:30,31.14,971607,36.901,>=,35.000,7.972260,-0.0001685,>=,0.000030,/300sec
 20 , 346376.094 ,10:01:31,31.14,971607,34.959,<,35.000,7.972130,-0.0001600,>=,0.000030,/300sec
 20 , 346675.328 ,10:06:30,31.12,971607,30.103,<,35.000,7.972010,-0.0001525,>=,0.000030,/300sec
 20 , 346975.344 ,10:11:30,31.12,971714,27.190,<,35.000,7.971890,-0.0001441,>=,0.000030,/300sec
 20 , 347275.625 ,10:16:30,31.12,971714,26.219,<,35.000,7.971780,-0.0001371,>=,0.000030,/300sec
 20 , 347575.953 ,10:21:31,31.11,971820,33.017,<,35.000,7.971670,-0.0001307,>=,0.000030,/300sec
 20 , 347875.719 ,10:26:30,31.11,971820,31.074,<,35.000,7.971570,-0.0001246,>=,0.000030,/300sec
 20 , 348175.719 ,10:31:30,31.10,971820,31.074,<,35.000,7.971480,-0.0001190,>=,0.000030,/300sec
 20 , 348475.312 ,10:36:30,31.10,971927,33.017,<,35.000,7.971400,-0.0001130,>=,0.000030,/300sec
 20 , 348775.328 ,10:41:30,31.10,971820,32.046,<,35.000,7.971290,-0.0001081,>=,0.000030,/300sec
 20 , 349075.594 ,10:46:30,31.09,971820,29.132,<,35.000,7.971220,-0.0001038,>=,0.000030,/300sec
 20 , 349375.516 ,10:51:30,31.08,971927,29.132,<,35.000,7.971150,-0.0000983,>=,0.000030,/300sec
 20 , 349675.5 ,10:56:30,31.08,971927,26.219,<,35.000,7.971080,-0.0000929,>=,0.000030,/300sec
 20 , 349975.406 ,11:01:30,31.08,971927,20.393,<,35.000,7.970990,-0.0000886,>=,0.000030,/300sec
 20 , 350275.609 ,11:06:30,31.07,971927,17.479,<,35.000,7.970960,-0.0000830,>=,0.000030,/300sec
 20 , 350575.437 ,11:11:30,31.07,972034,17.479,<,35.000,7.970870,-0.0000790,>=,0.000030,/300sec
 20 , 350875.609 ,11:16:30,31.07,971927,15.537,<,35.000,7.970810,-0.0000755,>=,0.000030,/300sec
 20 , 351175.5 ,11:21:30,31.07,972034,17.479,<,35.000,7.970770,-0.0000714,>=,0.000030,/300sec
 20 , 351475.953 ,11:26:31,31.06,972034,17.479,<,35.000,7.970720,-0.0000672,>=,0.000030,/300sec
 20 , 351775.609 ,11:31:30,31.06,971927,16.508,<,35.000,7.970650,-0.0000636,>=,0.000030,/300sec
 20 , 352075.656 ,11:36:30,31.06,972034,14.566,<,35.000,7.970610,-0.0000611,>=,0.000030,/300sec
 20 , 352375.875 ,11:41:31,31.05,972034,10.682,<,35.000,7.970560,-0.0000585,>=,0.000030,/300sec
 20 , 352675.453 ,11:46:30,31.05,972034,10.682,<,35.000,7.970520,-0.0000555,>=,0.000030,/300sec
 20 , 352975.719 ,11:51:30,31.05,972034,9.711,<,35.000,7.970460,-0.0000533,>=,0.000030,/300sec
 20 , 353275.578 ,11:56:30,31.05,972141,12.624,<,35.000,7.970410,-0.0000526,>=,0.000030,/300sec
 20 , 353575.453 ,12:01:30,31.05,972034,8.740,<,35.000,7.970380,-0.0000497,>=,0.000030,/300sec
 20 , 353875.437 ,12:06:30,31.05,972141,14.566,<,35.000,7.970340,-0.0000483,>=,0.000030,/300sec
 20 , 354175.703 ,12:11:30,31.04,972141,13.595,<,35.000,7.970310,-0.0000466,>=,0.000030,/300sec
 20 , 354475.516 ,12:16:30,31.04,972141,16.508,<,35.000,7.970290,-0.0000435,>=,0.000030,/300sec
 20 , 354775.656 ,12:21:30,31.04,972141,18.450,<,35.000,7.970250,-0.0000406,>=,0.000030,/300sec
 20 , 355075.406 ,12:26:30,31.04,972141,13.595,<,35.000,7.970200,-0.0000395,>=,0.000030,/300sec
 20 , 355375.516 ,12:31:30,31.04,972141,12.624,<,35.000,7.970210,-0.0000361,>=,0.000030,/300sec
 20 , 355675.578 ,12:36:30,31.04,972248,15.537,<,35.000,7.970170,-0.0000335,>=,0.000030,/300sec
 20 , 355975.359 ,12:41:30,31.03,972141,11.653,<,35.000,7.970130,-0.0000315,>=,0.000030,/300sec
 20 , 356275.891 ,12:46:31,31.03,972248,11.653,<,35.000,7.970120,-0.0000295,<,0.000030,/300sec
 21 , 357313.016 ,13:03:48,30.98,772604,,,,7.984450,,,0.000030,/300sec
 21 , 357612.844 ,13:08:48,31.00,772818,,,,7.984100,,,0.000030,/300sec
 21 , 357913.047 ,13:13:48,31.01,772924,,,,7.983830,,,0.000030,/300sec
 21 , 358213.031 ,13:18:48,31.02,772924,,,,7.983610,,,0.000030,/300sec
 21 , 358512.937 ,13:23:48,31.02,773031,,,,7.983390,,,0.000030,/300sec
 21 , 358812.859 ,13:28:48,31.02,773138,,,,7.983200,,,0.000030,/300sec
 21 , 359113.187 ,13:33:48,31.02,773138,,,,7.983050,,,0.000030,/300sec
 21 , 359412.953 ,13:38:48,31.01,773138,,,,7.982870,,,0.000030,/300sec
 21 , 359712.844 ,13:43:48,31.01,773245,,,,7.982740,,,0.000030,/300sec
 21 , 360012.937 ,13:48:48,31.01,773352,,,,7.982570,,,0.000030,/300sec
 21 , 360312.844 ,13:53:48,31.01,773352,67.004,>=,35.000,7.982460,-0.0001924,>=,0.000030,/300sec
 21 , 360613.422 ,13:58:48,31.01,773352,55.351,>=,35.000,7.982330,-0.0001735,>=,0.000030,/300sec
 21 , 360913.406 ,14:03:48,31.00,773352,48.554,>=,35.000,7.982210,-0.0001598,>=,0.000030,/300sec
 21 , 361212.859 ,14:08:48,31.00,773459,47.583,>=,35.000,7.982090,-0.0001492,>=,0.000030,/300sec
 21 , 361512.984 ,14:13:48,31.00,773565,46.612,>=,35.000,7.981990,-0.0001393,>=,0.000030,/300sec
 21 , 361813.031 ,14:18:48,31.00,773459,40.785,>=,35.000,7.981880,-0.0001316,>=,0.000030,/300sec
 21 , 362112.891 ,14:23:48,31.00,773565,41.756,>=,35.000,7.981800,-0.0001243,>=,0.000030,/300sec
 21 , 362412.875 ,14:28:48,31.00,773565,38.843,>=,35.000,7.981710,-0.0001165,>=,0.000030,/300sec
 21 , 362712.875 ,14:33:48,31.00,773565,32.046,<,35.000,7.981620,-0.0001104,>=,0.000030,/300sec
 21 , 363013.203 ,14:38:48,30.99,773672,32.046,<,35.000,7.981550,-0.0001032,>=,0.000030,/300sec
 21 , 363312.859 ,14:43:48,30.99,773672,33.988,<,35.000,7.981460,-0.0000985,>=,0.000030,/300sec
 21 , 363613.047 ,14:48:48,30.99,773672,33.017,<,35.000,7.981380,-0.0000935,>=,0.000030,/300sec
 21 , 363913.328 ,14:53:48,31.00,773779,33.988,<,35.000,7.981350,-0.0000870,>=,0.000030,/300sec
 21 , 364213.359 ,14:58:48,30.99,773672,26.219,<,35.000,7.981270,-0.0000818,>=,0.000030,/300sec
 21 , 364513.047 ,15:03:48,30.99,773779,26.219,<,35.000,7.981210,-0.0000774,>=,0.000030,/300sec
 21 , 364812.781 ,15:08:47,30.99,773779,29.132,<,35.000,7.981160,-0.0000726,>=,0.000030,/300sec
 21 , 365112.875 ,15:13:48,30.99,773779,24.277,<,35.000,7.981110,-0.0000686,>=,0.000030,/300sec
 21 , 365413.562 ,15:18:48,30.99,773779,22.335,<,35.000,7.981050,-0.0000647,>=,0.000030,/300sec
 21 , 365713.016 ,15:23:48,30.99,773886,23.306,<,35.000,7.980970,-0.0000625,>=,0.000030,/300sec
 21 , 366013.094 ,15:28:48,30.98,773886,21.364,<,35.000,7.980950,-0.0000595,>=,0.000030,/300sec
 21 , 366313.281 ,15:33:48,30.99,773886,22.335,<,35.000,7.980910,-0.0000559,>=,0.000030,/300sec
 21 , 366613.266 ,15:38:48,30.99,773886,21.364,<,35.000,7.980850,-0.0000542,>=,0.000030,/300sec
 21 , 366913.266 ,15:43:48,30.99,773886,18.450,<,35.000,7.980810,-0.0000531,>=,0.000030,/300sec
 21 , 367212.922 ,15:48:48,30.99,773993,24.277,<,35.000,7.980780,-0.0000498,>=,0.000030,/300sec
 21 , 367513.234 ,15:53:48,30.98,773993,22.335,<,35.000,7.980740,-0.0000475,>=,0.000030,/300sec
 21 , 367813.203 ,15:58:48,30.98,773993,23.306,<,35.000,7.980700,-0.0000455,>=,0.000030,/300sec
 21 , 368113.391 ,16:03:48,30.98,774099,27.190,<,35.000,7.980670,-0.0000430,>=,0.000030,/300sec
 21 , 368413.141 ,16:08:48,30.97,773993,23.306,<,35.000,7.980620,-0.0000410,>=,0.000030,/300sec
 21 , 368712.906 ,16:13:48,30.97,773993,17.479,<,35.000,7.980600,-0.0000387,>=,0.000030,/300sec
 21 , 369013.172 ,16:18:48,30.97,774099,20.393,<,35.000,7.980570,-0.0000381,>=,0.000030,/300sec
 21 , 369313.156 ,16:23:48,30.96,773993,16.508,<,35.000,7.980540,-0.0000363,>=,0.000030,/300sec
 21 , 369613.031 ,16:28:48,30.97,774099,16.508,<,35.000,7.980530,-0.0000334,>=,0.000030,/300sec
 21 , 369912.953 ,16:33:48,30.96,774099,14.566,<,35.000,7.980470,-0.0000330,>=,0.000030,/300sec
 21 , 370213.484 ,16:38:48,30.96,773993,5.826,<,35.000,7.980450,-0.0000323,>=,0.000030,/300sec
 21 , 370512.797 ,16:43:47,30.96,773993,1.942,<,35.000,7.980450,-0.0000299,<,0.000030,/300sec
 22 , 371746.031 ,17:04:21,30.89,574242,,,,7.994370,,,0.000030,/300sec
 22 , 372045.656 ,17:09:20,30.92,574349,,,,7.994070,,,0.000030,/300sec
 22 , 372345.875 ,17:14:21,30.93,574456,,,,7.993810,,,0.000030,/300sec
 22 , 372645.641 ,17:19:20,30.93,574563,,,,7.993600,,,0.000030,/300sec
 22 , 372946.031 ,17:24:21,30.94,574669,,,,7.993400,,,0.000030,/300sec
 22 , 373245.531 ,17:29:20,30.94,574776,,,,7.993230,,,0.000030,/300sec
 22 , 373545.828 ,17:34:20,30.94,574776,,,,7.993060,,,0.000030,/300sec
 22 , 373845.969 ,17:39:21,30.95,574883,,,,7.992900,,,0.000030,/300sec
 22 , 374145.516 ,17:44:20,30.95,574883,,,,7.992750,,,0.000030,/300sec
 22 , 374446.141 ,17:49:21,30.95,574990,,,,7.992620,,,0.000030,/300sec
 22 , 374746.187 ,17:54:21,30.96,574990,75.744,>=,35.000,7.992500,-0.0001825,>=,0.000030,/300sec
 22 , 375045.531 ,17:59:20,30.95,575097,69.918,>=,35.000,7.992380,-0.0001660,>=,0.000030,/300sec
